"id","created","updated","investigation_id","five_why_id","flash_report_id","root_cause_detail_id","title","description","priority","date_due","supervisor_id","status","date_closed","is_historical","is_archived","archive_user_id","archive_datetime"
12890,2018-04-13 05:51:25.000 +0800,2018-04-19 03:07:05.000 +0800,646,,,,"Source and replace all damaged components, test cable, transformer, drive.; Historical Sharepoint Solomon Id 623",,High,2017-11-02 16:00:00.000 +0800,5086,3,2022-08-01 08:00:00.000 +0800,1,false,,
12709,2018-04-13 05:43:58.000 +0800,2018-04-19 03:06:56.000 +0800,555,,,,Shared learnings on current dust covers with all maintenance and operation crews; Historical Sharepoint Solomon Id 303,,High,2017-04-24 16:00:00.000 +0800,14157,3,2022-08-01 08:00:00.000 +0800,1,false,,
12885,2018-04-13 05:50:07.000 +0800,2018-04-19 03:06:51.000 +0800,637,,,,Sensitivity of under speed sensor has been reduced to prevent repetitive trips <br>whist still maintaining under speed functionality.; Historical Sharepoint Solomon Id 549,,High,2017-04-09 16:00:00.000 +0800,6576,3,2022-08-01 08:00:00.000 +0800,1,false,,
12754,2018-04-13 05:44:43.000 +0800,2018-04-19 03:06:44.000 +0800,576,,,,Send gearbox to OEM for gear teeth failure investigation; Historical Sharepoint Solomon Id 361,,High,2017-06-29 16:00:00.000 +0800,11150,3,2022-08-01 08:00:00.000 +0800,1,false,,
12817,2018-04-13 05:47:17.000 +0800,2018-04-19 03:06:37.000 +0800,600,,,,Send faulted module to ABB for repair. Add new spare module to SR705; Historical Sharepoint Solomon Id 450,,High,2017-07-13 16:00:00.000 +0800,9837,3,2022-08-01 08:00:00.000 +0800,1,false,,
12715,2018-04-13 05:44:14.000 +0800,2018-04-19 03:06:29.000 +0800,612,,,,Send failed teeth to ALS for analysis.; Historical Sharepoint Solomon Id 310,,High,2017-09-17 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12943,2018-04-13 05:52:25.000 +0800,2018-04-19 03:06:04.000 +0800,656,,,,Send failed splice to Technibelt for failure analysis; Historical Sharepoint Solomon Id 686,,High,2018-01-10 16:00:00.000 +0800,13575,3,2022-08-01 08:00:00.000 +0800,1,false,,
12751,2018-04-13 05:44:41.000 +0800,2018-04-19 03:05:52.000 +0800,575,,,,Send failed gearbox to OEM for strip investigation.; Historical Sharepoint Solomon Id 358,,High,2017-04-19 16:00:00.000 +0800,11150,3,2022-08-01 08:00:00.000 +0800,1,false,,
12692,2018-04-13 05:43:15.000 +0800,2018-04-19 03:05:40.000 +0800,549,,,,Send failed bolts/ringfeders away for failure analysis; Historical Sharepoint Solomon Id 278,,High,2017-02-06 16:00:00.000 +0800,9991,3,2022-08-01 08:00:00.000 +0800,1,false,,
12907,2018-04-13 05:51:47.000 +0800,2018-04-19 03:05:25.000 +0800,647,,,,Send 2 X fluid couplings to Brevini for refurbishment / replacement.; Historical Sharepoint Solomon Id 642,,High,2017-11-09 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12920,2018-04-13 05:52:07.000 +0800,2018-04-19 03:05:00.000 +0800,651,,,,Review Wiper Maintenance Strategy; Historical Sharepoint Solomon Id 662,,High,2017-12-30 16:00:00.000 +0800,3641,3,2022-08-01 08:00:00.000 +0800,1,false,,
12852,2018-04-13 05:48:58.000 +0800,2018-04-19 03:04:49.000 +0800,612,,,,Review welding QAQC procedures; Historical Sharepoint Solomon Id 500,,High,2017-09-21 16:00:00.000 +0800,14157,3,2022-08-01 08:00:00.000 +0800,1,false,,
12851,2018-04-13 05:48:57.000 +0800,2018-04-19 03:04:42.000 +0800,612,,,,Review weld procedurebased on ALS findings; Historical Sharepoint Solomon Id 499,,High,2017-12-29 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12784,2018-04-13 05:46:16.000 +0800,2018-04-19 03:04:33.000 +0800,588,,,,Review the process that approved bringing the screen back on line without changing critical panels.; Historical Sharepoint Solomon Id 400,,High,2017-09-03 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12905,2018-04-13 05:51:46.000 +0800,2018-04-19 03:04:10.000 +0800,647,,,,Review spares requirements.; Historical Sharepoint Solomon Id 640,,High,2017-11-08 16:00:00.000 +0800,6515,3,2022-08-01 08:00:00.000 +0800,1,false,,
12812,2018-04-13 05:47:10.000 +0800,2018-04-19 03:04:03.000 +0800,599,,,,Review spare parts in SAP for all dust extraction systems.; Historical Sharepoint Solomon Id 444,,High,2017-07-29 16:00:00.000 +0800,6515,3,2022-08-01 08:00:00.000 +0800,1,false,,
12837,2018-04-13 05:48:44.000 +0800,2018-04-19 03:03:43.000 +0800,612,,,,Review sizer maintenance strategy; Historical Sharepoint Solomon Id 484,,High,2017-09-03 16:00:00.000 +0800,11150,3,2022-08-01 08:00:00.000 +0800,1,false,,
12857,2018-04-13 05:49:02.000 +0800,2018-04-19 03:03:33.000 +0800,621,,,,Review SAP material descriptions to reflect adequate information for correctly identify the material specifications for the coupling.<br>; Historical Sharepoint Solomon Id 509,,High,2018-02-14 16:00:00.000 +0800,6515,3,2022-08-01 08:00:00.000 +0800,1,false,,
12954,2018-04-13 05:53:02.000 +0800,2018-04-19 03:03:17.000 +0800,663,,,,Review Sample Cutter Maintenance Strategy; Historical Sharepoint Solomon Id 703,,High,2018-01-29 16:00:00.000 +0800,3641,3,2022-08-01 08:00:00.000 +0800,1,false,,
12728,2018-04-13 05:44:26.000 +0800,2018-04-19 03:03:04.000 +0800,564,,,,Review replacement PM02; Historical Sharepoint Solomon Id 334,,High,2017-09-29 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12716,2018-04-13 05:44:20.000 +0800,2018-04-19 03:02:54.000 +0800,560,,,,"Review QA/QC during shutdowns, ITP; Historical Sharepoint Solomon Id 322",,High,2017-04-14 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12731,2018-04-13 05:44:28.000 +0800,2018-04-19 03:02:29.000 +0800,564,,,,Review Port stockpiles lengths to Kings; Historical Sharepoint Solomon Id 337,,High,2017-04-29 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12730,2018-04-13 05:44:28.000 +0800,2018-04-19 03:01:29.000 +0800,564,,,,Review piping connections with Cavotec for reduced loading; Historical Sharepoint Solomon Id 336,,High,2017-04-29 16:00:00.000 +0800,11150,3,2022-08-01 08:00:00.000 +0800,1,false,,
12933,2018-04-13 05:52:15.000 +0800,2018-04-19 03:00:22.000 +0800,654,,,,Remove CG-657 (3088135) & Composite Brush Holders (3087895) From Solomon Warehouse; Historical Sharepoint Solomon Id 675,,High,2017-10-30 16:00:00.000 +0800,14151,3,2022-08-01 08:00:00.000 +0800,1,false,,
12675,2018-04-13 05:42:12.000 +0800,2018-04-19 02:59:24.000 +0800,543,,,,Review maintenance plans for current pump for preventative maintenance; Historical Sharepoint Solomon Id 250,,High,2017-06-29 16:00:00.000 +0800,11150,3,2022-08-01 08:00:00.000 +0800,1,false,,
12670,2018-04-13 05:42:10.000 +0800,2018-04-19 02:59:10.000 +0800,541,,,,Source replacement impact frames and H&B frame; Historical Sharepoint Solomon Id 245,,High,2017-01-17 16:00:00.000 +0800,11150,3,2022-08-01 08:00:00.000 +0800,1,false,,
12671,2018-04-13 05:42:10.000 +0800,2018-04-19 02:58:59.000 +0800,541,,,,Review RCA-85-2016 actions; Historical Sharepoint Solomon Id 246,,High,2017-01-08 16:00:00.000 +0800,11150,3,2022-08-01 08:00:00.000 +0800,1,false,,
12832,2018-04-13 05:48:31.000 +0800,2018-04-19 02:57:27.000 +0800,608,,,,Review logic to start stop hydro pack; Historical Sharepoint Solomon Id 475,,High,2017-08-05 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12957,2018-04-13 05:53:04.000 +0800,2018-04-19 02:57:07.000 +0800,663,,,,Review Inspection SWI; Historical Sharepoint Solomon Id 706,,High,2018-04-29 16:00:00.000 +0800,3641,3,2022-08-01 08:00:00.000 +0800,1,false,,
12732,2018-04-13 05:44:29.000 +0800,2018-04-19 02:56:42.000 +0800,564,,,,Review designs and practices across all sites; Historical Sharepoint Solomon Id 338,,High,2017-04-29 16:00:00.000 +0800,11150,3,2022-08-01 08:00:00.000 +0800,1,false,,
12917,2018-04-13 05:52:00.000 +0800,2018-04-19 02:56:13.000 +0800,651,,,,Review crusher rebuild reports; Historical Sharepoint Solomon Id 658,,High,2017-12-21 16:00:00.000 +0800,3641,3,2022-08-01 08:00:00.000 +0800,1,false,,
12794,2018-04-13 05:46:29.000 +0800,2018-04-19 02:55:51.000 +0800,591,,,,Review cleaning of strainers strategy in SAP for PU526 Geho discharge valve failure; Historical Sharepoint Solomon Id 411,,High,2017-08-29 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12668,2018-04-13 05:42:09.000 +0800,2018-04-19 02:55:28.000 +0800,541,,,,Review bringing H&B frame/impact frame works forward to Jan shut; Historical Sharepoint Solomon Id 243,,High,2017-01-08 16:00:00.000 +0800,11150,3,2022-08-01 08:00:00.000 +0800,1,false,,
12956,2018-04-13 05:53:03.000 +0800,2018-04-19 02:54:43.000 +0800,663,,,,Review and recommend spares levels; Historical Sharepoint Solomon Id 705,,High,2018-01-29 16:00:00.000 +0800,3641,3,2022-08-01 08:00:00.000 +0800,1,false,,
12721,2018-04-13 05:44:23.000 +0800,2018-04-19 02:54:30.000 +0800,561,,,,Review and implement new strategy for storing of critical spares; Historical Sharepoint Solomon Id 327,,High,2017-03-16 16:00:00.000 +0800,9837,3,2022-08-01 08:00:00.000 +0800,1,false,,
12820,2018-04-13 05:47:19.000 +0800,2018-04-19 02:54:20.000 +0800,600,,,,Review &amp; update existing process for isolating 690V VSDs.<br>Isolation can be performed by locking out ACB switches.; Historical Sharepoint Solomon Id 453,,High,2017-09-19 16:00:00.000 +0800,9837,3,2022-08-01 08:00:00.000 +0800,1,false,,
12864,2018-04-13 05:49:20.000 +0800,2018-04-19 02:54:03.000 +0800,624,,,,Re-review fluid coupling levels for 450kW drives; Historical Sharepoint Solomon Id 521,,High,2017-10-25 16:00:00.000 +0800,13575,3,2022-08-01 08:00:00.000 +0800,1,false,,
12834,2018-04-13 05:48:38.000 +0800,2018-04-19 02:53:47.000 +0800,609,,,,Replace pulley in Sep shutdown while replacing the belt; Historical Sharepoint Solomon Id 479,,High,2017-09-29 16:00:00.000 +0800,14170,3,2022-08-01 08:00:00.000 +0800,1,false,,
12871,2018-04-13 05:49:24.000 +0800,2018-04-19 02:53:30.000 +0800,624,,,,Replace fusible switch with new resettable non-contact sensor; Historical Sharepoint Solomon Id 528,,High,2018-02-28 16:00:00.000 +0800,5302,3,2022-08-01 08:00:00.000 +0800,1,false,,
12802,2018-04-13 05:46:49.000 +0800,2018-04-19 02:53:13.000 +0800,594,,,,Replace bolts on all couplings in July shutdown; Historical Sharepoint Solomon Id 427,,High,2017-07-06 16:00:00.000 +0800,11150,3,2022-08-01 08:00:00.000 +0800,1,false,,
12840,2018-04-13 05:48:52.000 +0800,2018-04-19 02:53:06.000 +0800,614,,,,Replace all worn out cloth rollers in next available opportunity; Historical Sharepoint Solomon Id 488,,High,2017-10-09 16:00:00.000 +0800,14157,3,2022-08-01 08:00:00.000 +0800,1,false,,
12909,2018-04-13 05:51:48.000 +0800,2018-04-19 02:52:52.000 +0800,648,,,,Repair terminal box support bracket; Historical Sharepoint Solomon Id 644,,High,2017-11-02 16:00:00.000 +0800,9837,3,2022-08-01 08:00:00.000 +0800,1,false,,
12714,2018-04-13 05:44:13.000 +0800,2018-04-19 02:52:39.000 +0800,556,,,,Remove button from Scada and have operations use auto relocations instead.; Historical Sharepoint Solomon Id 309,,High,2017-02-16 16:00:00.000 +0800,5268,3,2022-08-01 08:00:00.000 +0800,1,false,,
12688,2018-04-13 05:42:51.000 +0800,2018-04-19 02:52:29.000 +0800,546,,,,Relocate cloth tearing proxy to best location; Historical Sharepoint Solomon Id 267,,High,2017-12-30 16:00:00.000 +0800,13238,3,2022-08-01 08:00:00.000 +0800,1,false,,
12899,2018-04-13 05:51:43.000 +0800,2018-04-19 02:52:04.000 +0800,647,,,,Reinstate PCS code; Historical Sharepoint Solomon Id 634,,High,2017-11-09 16:00:00.000 +0800,6492,3,2022-08-01 08:00:00.000 +0800,1,false,,
12773,2018-04-13 05:46:10.000 +0800,2018-04-19 02:51:50.000 +0800,585,,,,Refurbishment scope to be reviewed and QA/QC requirements; Historical Sharepoint Solomon Id 389,,High,2017-08-29 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12704,2018-04-13 05:43:44.000 +0800,2018-04-19 02:51:36.000 +0800,553,,,,Re-direct CV706 VSD exhaust fan which is exhausting toward the air condition suction; Historical Sharepoint Solomon Id 294,,High,2017-03-02 16:00:00.000 +0800,9837,3,2022-08-01 08:00:00.000 +0800,1,false,,
12749,2018-04-13 05:44:40.000 +0800,2018-04-19 02:51:26.000 +0800,574,,,,Redesign Liner locating fasteners with countersunk bolts and eliminate the use of welded studs design for all equipment wear liners of both Crushing Hubs; Historical Sharepoint Solomon Id 356,,High,2017-07-09 16:00:00.000 +0800,11150,3,2022-08-01 08:00:00.000 +0800,1,false,,
12796,2018-04-13 05:46:37.000 +0800,2018-04-19 02:51:17.000 +0800,591,,,,"Record information, take photos when cleaning strainers; Historical Sharepoint Solomon Id 414",,High,2017-06-29 16:00:00.000 +0800,14157,3,2022-08-01 08:00:00.000 +0800,1,false,,
12903,2018-04-13 05:51:45.000 +0800,2018-04-19 02:49:22.000 +0800,647,,,,Provide info to ACE currently compiling SWI’s.; Historical Sharepoint Solomon Id 638,,High,2017-11-10 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12884,2018-04-13 05:50:07.000 +0800,2018-04-19 02:49:11.000 +0800,636,,,,Privide feedback to HES; Historical Sharepoint Solomon Id 548,,High,2017-04-05 16:00:00.000 +0800,5086,3,2022-08-01 08:00:00.000 +0800,1,false,,
12701,2018-04-13 05:43:42.000 +0800,2018-04-19 02:48:34.000 +0800,553,,,,PCS to review air-conditional monitoring so that to provide early indication prior to fault; Historical Sharepoint Solomon Id 291,,High,2017-03-02 16:00:00.000 +0800,6492,3,2022-08-01 08:00:00.000 +0800,1,false,,
12831,2018-04-13 05:48:30.000 +0800,2018-04-19 02:47:43.000 +0800,608,,,,Obtain MDR for assembly from AFKOS for CRC305 Excessive Vibrations; Historical Sharepoint Solomon Id 474,,High,2017-08-19 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12830,2018-04-13 05:48:25.000 +0800,2018-04-19 02:47:35.000 +0800,608,,,,Obtain MDR for assembly from AFKOS; Historical Sharepoint Solomon Id 472,,High,2017-08-29 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12901,2018-04-13 05:51:44.000 +0800,2018-04-19 02:47:17.000 +0800,647,,,,Obtain and review Inspection and Test Plan from ThyssenKrupp (TK) for gearbox replacement.; Historical Sharepoint Solomon Id 636,,High,2017-11-10 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12800,2018-04-13 05:46:39.000 +0800,2018-04-19 02:47:07.000 +0800,592,,,,Modify similar gearboxes bearing lubrication from “Submerged Splash Lubrication” to a “Pressure Lubricating system”; Historical Sharepoint Solomon Id 418,,High,2017-07-30 16:00:00.000 +0800,14170,3,2022-08-01 08:00:00.000 +0800,1,false,,
12712,2018-04-13 05:44:09.000 +0800,2018-04-19 02:46:59.000 +0800,556,,,,Modify Logic to have an operator selection in wet conditions to <br>stack away from the canyon edges (both sides); Historical Sharepoint Solomon Id 307,,High,2017-02-16 16:00:00.000 +0800,5268,3,2022-08-01 08:00:00.000 +0800,1,false,,
12887,2018-04-13 05:50:10.000 +0800,2018-04-19 02:46:49.000 +0800,643,,,,Modify cap weld arrangement to provide additional strength and wear resistance; Historical Sharepoint Solomon Id 554,,High,2017-06-09 16:00:00.000 +0800,13575,3,2022-08-01 08:00:00.000 +0800,1,false,,
12748,2018-04-13 05:44:39.000 +0800,2018-04-19 02:46:21.000 +0800,573,,,,Maintain Primary and Secondary sizers to prevent oversize rocks getting in to COS; Historical Sharepoint Solomon Id 355,,High,2017-04-29 16:00:00.000 +0800,14157,3,2022-08-01 08:00:00.000 +0800,1,false,,
12873,2018-04-13 05:49:28.000 +0800,2018-04-19 02:46:15.000 +0800,627,,,,"Longer Term Solution - Implement an improved coffin box plate design, possibly raised to relocate it out of the line of fire; Historical Sharepoint Solomon Id 537",,High,2017-11-29 16:00:00.000 +0800,3641,3,2022-08-01 08:00:00.000 +0800,1,false,,
12782,2018-04-13 05:46:15.000 +0800,2018-04-19 02:45:34.000 +0800,588,,,,Investigate why such a large number of panels needed to be changed out at midlife of screen?; Historical Sharepoint Solomon Id 398,,High,2017-09-29 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12783,2018-04-13 05:46:16.000 +0800,2018-04-19 02:45:21.000 +0800,588,,,,Investigate whether postponing of breaker bar maintenance had an effect on panel wear?; Historical Sharepoint Solomon Id 399,,High,2017-07-29 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12863,2018-04-13 05:49:19.000 +0800,2018-04-19 02:45:12.000 +0800,624,,,,Investigate the installation of encoders on the drive motors; Historical Sharepoint Solomon Id 520,,High,2017-10-25 16:00:00.000 +0800,5302,3,2022-08-01 08:00:00.000 +0800,1,false,,
12775,2018-04-13 05:46:11.000 +0800,2018-04-19 02:45:06.000 +0800,585,,,,Investigate testing of exciters and plug settings; Historical Sharepoint Solomon Id 391,,High,2017-09-29 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12674,2018-04-13 05:42:12.000 +0800,2018-04-19 02:44:54.000 +0800,543,,,,Investigate replacement of the current lube system with automatic TD system; Historical Sharepoint Solomon Id 249,,High,2017-03-29 16:00:00.000 +0800,11150,3,2022-08-01 08:00:00.000 +0800,1,false,,
12781,2018-04-13 05:46:14.000 +0800,2018-04-19 02:44:31.000 +0800,588,,,,Investigate preferential wear potentially caused by water on impact panels?; Historical Sharepoint Solomon Id 397,,High,2017-08-29 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12878,2018-04-13 05:49:31.000 +0800,2018-04-19 02:44:10.000 +0800,629,,,,Investigate new damper types; Historical Sharepoint Solomon Id 542,,High,2017-10-29 16:00:00.000 +0800,3641,3,2022-08-01 08:00:00.000 +0800,1,false,,
12879,2018-04-13 05:49:54.000 +0800,2018-04-19 02:43:58.000 +0800,629,,,,Investigate installation of packers below the Isolation Frame for SN461 -2 Springs failure; Historical Sharepoint Solomon Id 543,,High,2017-02-27 16:00:00.000 +0800,3641,3,2022-08-01 08:00:00.000 +0800,1,false,,
12948,2018-04-13 05:52:37.000 +0800,2018-04-19 02:42:36.000 +0800,656,,,,Investigate CV902 Drive Imbalance Issue; Historical Sharepoint Solomon Id 691,,High,2018-01-30 16:00:00.000 +0800,5086,3,2022-08-01 08:00:00.000 +0800,1,false,,
12718,2018-04-13 05:44:21.000 +0800,2018-04-19 02:42:12.000 +0800,560,,,,Investigate alternative fastening system i.e. locking pin.; Historical Sharepoint Solomon Id 324,,High,2017-02-27 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12881,2018-04-13 05:50:05.000 +0800,2018-04-19 02:41:41.000 +0800,629,,,,Installation of E42 Springs on SN461/SN462 Screens (Pending outcome from above action) for SN461 -2 Springs failure; Historical Sharepoint Solomon Id 545,,High,2018-02-27 16:00:00.000 +0800,3641,1,,1,false,,
12960,2018-04-13 05:53:10.000 +0800,2018-04-19 02:41:32.000 +0800,663,,,,Install secondary cutter hatch mesh guard; Historical Sharepoint Solomon Id 709,,High,2018-05-30 16:00:00.000 +0800,3641,3,2022-08-01 08:00:00.000 +0800,1,false,,
12908,2018-04-13 05:51:48.000 +0800,2018-04-19 02:40:41.000 +0800,647,,,,"Inspect and lubricate couplings on DR1 and DR2 during Week 46, “Sunday/Funday” 19/11/2017 Noti # 100849261 (DR1) Noti # 100849263 (DR2); Historical Sharepoint Solomon Id 643",,High,2017-11-18 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12705,2018-04-13 05:43:45.000 +0800,2018-04-19 02:40:25.000 +0800,553,,,,Improve the procedure for call up support for air-condition fault (CH235).<br>Control room to contact NPI Refrigeration technician directly.; Historical Sharepoint Solomon Id 295,,High,2017-03-02 16:00:00.000 +0800,9837,3,2022-08-01 08:00:00.000 +0800,1,false,,
12819,2018-04-13 05:47:18.000 +0800,2018-04-19 02:39:54.000 +0800,600,,,,Implement remote access to ABB VSDs for fast reliable<br>fault code analysis (2018 capital project).; Historical Sharepoint Solomon Id 452,,High,2018-02-28 16:00:00.000 +0800,217,3,2022-08-01 08:00:00.000 +0800,1,false,,
12928,2018-04-13 05:52:12.000 +0800,2018-04-19 02:39:30.000 +0800,653,,,,"Implement alternate startup procedures for CV705 and CV763 after shutdowns, whereby the system is healthy and left to charge for 50-70secs, before a “belt start” command is given; Historical Sharepoint Solomon Id 670",,High,2017-12-30 16:00:00.000 +0800,6576,3,2022-08-01 08:00:00.000 +0800,1,false,,
12747,2018-04-13 05:44:38.000 +0800,2018-04-19 02:38:55.000 +0800,573,,,,Identify and remove oversize rocks from COS when emptying COS; Historical Sharepoint Solomon Id 354,,High,2017-04-04 16:00:00.000 +0800,14213,3,2022-08-01 08:00:00.000 +0800,1,false,,
12744,2018-04-13 05:44:36.000 +0800,2018-04-19 02:38:20.000 +0800,571,,,,Identify a suitable and reliable bearing assembly for the rollers; Historical Sharepoint Solomon Id 351,,High,2018-01-19 16:00:00.000 +0800,11150,3,2022-08-01 08:00:00.000 +0800,1,false,,
12720,2018-04-13 05:44:22.000 +0800,2018-04-19 02:38:11.000 +0800,561,,,,Hot-shot spare motor for lube pump; Historical Sharepoint Solomon Id 326,,High,2017-02-16 16:00:00.000 +0800,6515,3,2022-08-01 08:00:00.000 +0800,1,false,,
12941,2018-04-13 05:52:19.000 +0800,2018-04-19 02:37:41.000 +0800,655,,,,Get Feedback from Metso on Casting Quality; Historical Sharepoint Solomon Id 683,,High,2018-01-15 16:00:00.000 +0800,3641,3,2022-08-01 08:00:00.000 +0800,1,false,,
12947,2018-04-13 05:52:36.000 +0800,2018-04-19 02:37:33.000 +0800,656,,,,Get engineering calculations finalised to check that the ST3200 belt can be installed on the conveyor; Historical Sharepoint Solomon Id 690,,High,2018-01-10 16:00:00.000 +0800,13575,3,2022-08-01 08:00:00.000 +0800,1,false,,
12945,2018-04-13 05:52:35.000 +0800,2018-04-19 02:36:42.000 +0800,656,,,,Generate a belt splice QA/QC Documentation Folder Structure on the Network; Historical Sharepoint Solomon Id 688,,High,2018-02-27 16:00:00.000 +0800,13575,3,2022-08-01 08:00:00.000 +0800,1,false,,
12860,2018-04-13 05:49:03.000 +0800,2018-04-19 02:36:34.000 +0800,621,,,,Follow up past communications between FMG and Rexnod Australia regarding <br>the purchase order to identify the origin of the incorrect specification to prevent repeat of same mistake; Historical Sharepoint Solomon Id 512,,High,2017-10-29 16:00:00.000 +0800,14170,3,2022-08-01 08:00:00.000 +0800,1,false,,
12816,2018-04-13 05:47:17.000 +0800,2018-04-19 02:36:23.000 +0800,600,,,,Fly up ABB Engineer for support and review of fault; Historical Sharepoint Solomon Id 449,,High,2017-07-10 16:00:00.000 +0800,9837,3,2022-08-01 08:00:00.000 +0800,1,false,,
12777,2018-04-13 05:46:12.000 +0800,2018-04-19 02:36:09.000 +0800,587,,,,Fit new rubber flaps without the “Edge Strip” to the belt whackers <br>when replacing worn out &amp; damaged rubber flaps; Historical Sharepoint Solomon Id 393,,High,2017-07-29 16:00:00.000 +0800,14157,3,2022-08-01 08:00:00.000 +0800,1,false,,
12876,2018-04-13 05:49:30.000 +0800,2018-04-19 02:36:01.000 +0800,629,,,,Failed Springs to be sent to Schenck for analysis; Historical Sharepoint Solomon Id 540,,High,2017-10-29 16:00:00.000 +0800,3641,3,2022-08-01 08:00:00.000 +0800,1,false,,
12915,2018-04-13 05:51:59.000 +0800,2018-04-19 02:35:55.000 +0800,651,,,,Expedite results from recent CRC363 Oil Sample; Historical Sharepoint Solomon Id 656,,High,2017-12-30 16:00:00.000 +0800,3641,3,2022-08-01 08:00:00.000 +0800,1,false,,
12810,2018-04-13 05:47:09.000 +0800,2018-04-19 02:35:46.000 +0800,598,,,,Ensure proper lugs are used for new 450kW motor in Sep shut.; Historical Sharepoint Solomon Id 442,,High,2017-07-13 16:00:00.000 +0800,9837,3,2022-08-01 08:00:00.000 +0800,1,false,,
12769,2018-04-13 05:46:04.000 +0800,2018-04-19 02:35:42.000 +0800,584,,,,Ensure PMO2 are in place to replace billets when required during crusher rebuilds.; Historical Sharepoint Solomon Id 384,,High,2017-09-29 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12667,2018-04-13 05:42:08.000 +0800,2018-04-19 02:35:31.000 +0800,540,,,,Ensure lay-shaft assemblies are supplied with couplings attached.; Historical Sharepoint Solomon Id 242,,High,2017-09-14 16:00:00.000 +0800,6515,3,2022-08-01 08:00:00.000 +0800,1,false,,
12808,2018-04-13 05:47:00.000 +0800,2018-04-19 02:35:21.000 +0800,598,,,,Engage HES for investigation for SZ122-EM02 Ground Fault; Historical Sharepoint Solomon Id 439,,High,2017-07-27 16:00:00.000 +0800,9837,3,2022-08-01 08:00:00.000 +0800,1,false,,
12805,2018-04-13 05:46:53.000 +0800,2018-04-19 02:35:03.000 +0800,597,,,,Engage HES for investigation; Historical Sharepoint Solomon Id 435,,High,2017-07-27 16:00:00.000 +0800,9837,3,2022-08-01 08:00:00.000 +0800,1,false,,
12868,2018-04-13 05:49:22.000 +0800,2018-04-19 02:34:41.000 +0800,624,,,,Enable absolute encoder to interlock a sizer stall; Historical Sharepoint Solomon Id 525,,High,2018-02-27 16:00:00.000 +0800,6492,3,2022-08-01 08:00:00.000 +0800,1,false,,
12880,2018-04-13 05:49:54.000 +0800,2018-04-19 02:34:32.000 +0800,629,,,,Dynamic Analysis performed on Product Screen Building; Historical Sharepoint Solomon Id 544,,High,2017-10-29 16:00:00.000 +0800,3641,3,2022-08-01 08:00:00.000 +0800,1,false,,
12717,2018-04-13 05:44:21.000 +0800,2018-04-19 02:34:25.000 +0800,560,,,,Diaphragm 2 and 3 to be opened and inspected; Historical Sharepoint Solomon Id 323,,High,2017-02-14 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12955,2018-04-13 05:53:03.000 +0800,2018-04-19 02:34:16.000 +0800,663,,,,Develop Scope for Standard Repair; Historical Sharepoint Solomon Id 704,,High,2018-01-29 16:00:00.000 +0800,3641,3,2022-08-01 08:00:00.000 +0800,1,false,,
12765,2018-04-13 05:45:52.000 +0800,2018-04-19 02:34:10.000 +0800,583,,,,Develop replacement strategy for at risk pulleys as per design review; Historical Sharepoint Solomon Id 378,,High,2017-07-30 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12902,2018-04-13 05:51:45.000 +0800,2018-04-19 02:34:03.000 +0800,647,,,,Develop PRT for gearbox replacement.; Historical Sharepoint Solomon Id 637,,High,2017-11-10 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
12766,2018-04-13 05:45:53.000 +0800,2018-04-19 02:33:54.000 +0800,583,,,,Develop PM02 strategy for checking ringfeders; Historical Sharepoint Solomon Id 379,,High,2017-08-29 16:00:00.000 +0800,14090,3,2022-08-01 08:00:00.000 +0800,1,false,,
