id,created,updated,investigation_id,five_why_id,flash_report_id,root_cause_detail_id,title,description,priority,date_due,supervisor_id,status,date_closed,is_historical,is_archived,archive_user_id,archive_datetime
12893,2018-04-12 21:51:40+00,2018-04-18 19:20:57+00,647,\N,\N,\N,Conduct RCA for SK801 Drive 1 HS coupling failure; Historical Sharepoint Solomon Id 628,\N,High,2017-11-21 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12862,2018-04-12 21:49:19+00,2018-04-18 19:20:25+00,624,\N,\N,\N,Complete RCA investigation; Historical Sharepoint Solomon Id 519,\N,High,2017-10-14 08:00:00+00,11150,3,2022-08-01 00:00:00+00,1,f,\N,\N
12854,2018-04-12 21:48:59+00,2018-04-18 19:20:16+00,612,\N,\N,\N,Completefull RCA; Historical Sharepoint Solomon Id 502,\N,High,2017-10-01 08:00:00+00,11150,3,2022-08-01 00:00:00+00,1,f,\N,\N
12841,2018-04-12 21:48:52+00,2018-04-18 19:20:08+00,615,\N,\N,\N,Conduct RCA to determine cause of failures; Historical Sharepoint Solomon Id 489,\N,High,2017-09-25 08:00:00+00,13238,3,2022-08-01 00:00:00+00,1,f,\N,\N
12838,2018-04-12 21:48:51+00,2018-04-18 19:19:56+00,612,\N,\N,\N,Complete full RCA for SZ121 Sizer teeth failures; Historical Sharepoint Solomon Id 486,\N,High,2017-09-21 08:00:00+00,11150,3,2022-08-01 00:00:00+00,1,f,\N,\N
12833,2018-04-12 21:48:37+00,2018-04-18 19:19:40+00,609,\N,\N,\N,Conduct RCA on failure for SK801CV01 gearbox failure; Historical Sharepoint Solomon Id 478,\N,High,2017-07-29 08:00:00+00,14170,3,2022-08-01 00:00:00+00,1,f,\N,\N
12829,2018-04-12 21:48:25+00,2018-04-18 19:19:30+00,608,\N,\N,\N,Conduct RCA on failure; Historical Sharepoint Solomon Id 471,\N,High,2017-09-29 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12828,2018-04-12 21:48:24+00,2018-04-18 19:19:25+00,608,\N,\N,\N,Complete a full RCA; Historical Sharepoint Solomon Id 470,\N,High,2017-08-29 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12823,2018-04-12 21:47:34+00,2018-04-18 19:19:13+00,603,\N,\N,\N,Complete investigation for CV704 D2 Gearbox lubrication issues; Historical Sharepoint Solomon Id 462,\N,High,2017-08-07 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12815,2018-04-12 21:47:16+00,2018-04-18 19:18:35+00,600,\N,\N,\N,Conduct RCA for CV704-VSD03 Current Unbalance; Historical Sharepoint Solomon Id 448,\N,High,2017-07-24 08:00:00+00,13238,3,2022-08-01 00:00:00+00,1,f,\N,\N
12771,2018-04-12 21:46:09+00,2018-04-18 19:17:04+00,585,\N,\N,\N,Complete full RCA for SN401 Exciter Failure; Historical Sharepoint Solomon Id 387,\N,High,2017-06-15 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12770,2018-04-12 21:46:04+00,2018-04-18 19:16:54+00,584,\N,\N,\N,Ensure PMO2 are in place to do regular inspections; Historical Sharepoint Solomon Id 385,\N,High,2017-08-05 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12768,2018-04-12 21:46:03+00,2018-04-18 19:16:49+00,584,\N,\N,\N,Complete full RCA for CRC301 Chute repairs; Historical Sharepoint Solomon Id 383,\N,High,2017-07-29 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12763,2018-04-12 21:45:51+00,2018-04-18 19:16:39+00,583,\N,\N,\N,Complete full RCA for CV705 Pulley PY04 Ring Feder; Historical Sharepoint Solomon Id 376,\N,High,2017-06-15 08:00:00+00,11150,3,2022-08-01 00:00:00+00,1,f,\N,\N
12762,2018-04-12 21:45:46+00,2018-04-18 19:16:32+00,582,\N,\N,\N,Complete full RCA for VP502 Tie-rods at disc manifold failure; Historical Sharepoint Solomon Id 374,\N,High,2017-07-14 08:00:00+00,14170,3,2022-08-01 00:00:00+00,1,f,\N,\N
12761,2018-04-12 21:45:33+00,2018-04-18 19:16:11+00,580,\N,\N,\N,"Verification of Contractor work completed using QA/QC/ITP process to <br>be implemented efefctively to ensure quality of workmanship during shutdowns, especially when contract work groups working without FMG personnel participation; Historical Sharepoint Solomon Id 370",\N,High,2017-07-09 08:00:00+00,14170,3,2022-08-01 00:00:00+00,1,f,\N,\N
12759,2018-04-12 21:45:08+00,2018-04-18 19:15:45+00,578,\N,\N,\N,Complete full RCA for CV705 CRC305 NE hold down bolt; Historical Sharepoint Solomon Id 368,\N,High,2017-05-05 08:00:00+00,14170,3,2022-08-01 00:00:00+00,1,f,\N,\N
12757,2018-04-12 21:44:56+00,2018-04-18 19:15:36+00,577,\N,\N,\N,Complete full RCA for CV705 PY07 bearing failure; Historical Sharepoint Solomon Id 365,\N,High,2017-07-30 08:00:00+00,11150,3,2022-08-01 00:00:00+00,1,f,\N,\N
12733,2018-04-12 21:44:29+00,2018-04-18 19:15:11+00,565,\N,\N,\N,Complete RCA; Historical Sharepoint Solomon Id 339,\N,High,2017-04-30 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12710,2018-04-12 21:44:07+00,2018-04-18 19:14:12+00,556,\N,\N,\N,Complete full RCA for SK801 Stacker downtime event; Historical Sharepoint Solomon Id 305,\N,High,2017-02-20 08:00:00+00,6492,3,2022-08-01 00:00:00+00,1,f,\N,\N
12707,2018-04-12 21:43:57+00,2018-04-18 19:14:03+00,555,\N,\N,\N,Complete full RCA for CV706 Belt Rip; Historical Sharepoint Solomon Id 301,\N,High,2017-02-20 08:00:00+00,11150,3,2022-08-01 00:00:00+00,1,f,\N,\N
12689,2018-04-12 21:43:13+00,2018-04-18 19:13:39+00,549,\N,\N,\N,Complete full RCA for CV705 Drive 1 Pulley 4 Ringfeder Failure; Historical Sharepoint Solomon Id 275,\N,High,2017-05-16 08:00:00+00,11150,3,2022-08-01 00:00:00+00,1,f,\N,\N
12676,2018-04-12 21:42:32+00,2018-04-18 19:13:10+00,545,\N,\N,\N,Complete full RCA CV701 Bogging Event; Historical Sharepoint Solomon Id 254,\N,High,2017-02-01 08:00:00+00,13238,3,2022-08-01 00:00:00+00,1,f,\N,\N
12673,2018-04-12 21:42:11+00,2018-04-18 19:12:57+00,543,\N,\N,\N,Complete full RCA; Historical Sharepoint Solomon Id 248,\N,High,2017-01-21 08:00:00+00,11150,3,2022-08-01 00:00:00+00,1,f,\N,\N
12663,2018-04-12 21:42:06+00,2018-04-18 19:12:47+00,540,\N,\N,\N,Conduct investigation for SN202 Uni Joint Drive Shalf Failure; Historical Sharepoint Solomon Id 238,\N,High,2017-01-16 08:00:00+00,2824,3,2022-08-01 00:00:00+00,1,f,\N,\N
12772,2018-04-12 21:46:10+00,2018-04-18 19:10:33+00,585,\N,\N,\N,Why zero stock on site? Min/Max level is 6 in SAP and not working; Historical Sharepoint Solomon Id 388,\N,High,2017-06-04 08:00:00+00,6515,3,2022-08-01 00:00:00+00,1,f,\N,\N
12785,2018-04-12 21:46:17+00,2018-04-18 19:10:27+00,588,\N,\N,\N,What is the process to decide overrun of work completion trade-off?; Historical Sharepoint Solomon Id 401,\N,High,2017-09-03 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12867,2018-04-12 21:49:22+00,2018-04-18 19:10:12+00,624,\N,\N,\N,"Using Raytek non-contact temperature sensors, implement logic to interlock sizer; Historical Sharepoint Solomon Id 524",\N,High,2018-02-27 08:00:00+00,6492,3,2022-08-01 00:00:00+00,1,f,\N,\N
12911,2018-04-12 21:51:49+00,2018-04-18 19:10:02+00,648,\N,\N,\N,Upgrade Sizer Motors; Historical Sharepoint Solomon Id 646,\N,High,2017-12-19 08:00:00+00,13238,3,2022-08-01 00:00:00+00,1,f,\N,\N
12836,2018-04-12 21:48:44+00,2018-04-18 19:09:49+00,612,\N,\N,\N,Update weld procedure for cap fitment; Historical Sharepoint Solomon Id 483,\N,High,2017-09-03 08:00:00+00,11150,3,2022-08-01 00:00:00+00,1,f,\N,\N
12904,2018-04-12 21:51:45+00,2018-04-18 19:09:08+00,647,\N,\N,\N,Update BOM in SAP to reflect correct couplings.; Historical Sharepoint Solomon Id 639,\N,High,2017-11-08 08:00:00+00,6515,3,2022-08-01 00:00:00+00,1,f,\N,\N
12848,2018-04-12 21:48:56+00,2018-04-18 19:09:02+00,617,\N,\N,\N,Update 5W and 10W inspection docs to include SN204/5/6.; Historical Sharepoint Solomon Id 496,\N,High,2018-04-29 08:00:00+00,6515,3,2022-08-01 00:00:00+00,1,f,\N,\N
12818,2018-04-12 21:47:18+00,2018-04-18 19:08:53+00,600,\N,\N,\N,Update &quot;Curr Unbal&quot; fault description in SCADA to indicate<br>module number that can be seen on VSD log.; Historical Sharepoint Solomon Id 451,\N,High,2017-08-27 08:00:00+00,6492,3,2022-08-01 00:00:00+00,1,f,\N,\N
12809,2018-04-12 21:47:09+00,2018-04-18 19:08:25+00,598,\N,\N,\N,Termination kit to be added in SAP as stock item for SZ122-EM02 Ground Fault; Historical Sharepoint Solomon Id 441,\N,High,2017-08-29 08:00:00+00,9837,3,2022-08-01 00:00:00+00,1,f,\N,\N
12806,2018-04-12 21:46:54+00,2018-04-18 19:08:15+00,597,\N,\N,\N,Termination kit to be added in SAP as stock item; Historical Sharepoint Solomon Id 436,\N,High,2017-08-29 08:00:00+00,9837,3,2022-08-01 00:00:00+00,1,f,\N,\N
12849,2018-04-12 21:48:56+00,2018-04-18 19:07:59+00,617,\N,\N,\N,Strip down bearings on failed shaft to determine cause of failure; Historical Sharepoint Solomon Id 497,\N,High,2017-10-07 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12791,2018-04-12 21:46:21+00,2018-04-18 19:07:50+00,590,\N,\N,\N,Strategies - Review PRT's and PMO2's; Historical Sharepoint Solomon Id 407,\N,High,2018-04-29 08:00:00+00,14152,3,2022-08-01 00:00:00+00,1,f,\N,\N
12932,2018-04-12 21:52:15+00,2018-04-18 19:07:29+00,654,\N,\N,\N,Stock RC53 (3112211) Brushes and Solid Brass Holders in Solomon Warehouse; Historical Sharepoint Solomon Id 674,\N,High,2017-10-30 08:00:00+00,14151,3,2022-08-01 00:00:00+00,1,f,\N,\N
12890,2018-04-12 21:51:25+00,2018-04-18 19:07:05+00,646,\N,\N,\N,"Source and replace all damaged components, test cable, transformer, drive.; Historical Sharepoint Solomon Id 623",\N,High,2017-11-02 08:00:00+00,5086,3,2022-08-01 00:00:00+00,1,f,\N,\N
12709,2018-04-12 21:43:58+00,2018-04-18 19:06:56+00,555,\N,\N,\N,Shared learnings on current dust covers with all maintenance and operation crews; Historical Sharepoint Solomon Id 303,\N,High,2017-04-24 08:00:00+00,14157,3,2022-08-01 00:00:00+00,1,f,\N,\N
12885,2018-04-12 21:50:07+00,2018-04-18 19:06:51+00,637,\N,\N,\N,Sensitivity of under speed sensor has been reduced to prevent repetitive trips <br>whist still maintaining under speed functionality.; Historical Sharepoint Solomon Id 549,\N,High,2017-04-09 08:00:00+00,6576,3,2022-08-01 00:00:00+00,1,f,\N,\N
12754,2018-04-12 21:44:43+00,2018-04-18 19:06:44+00,576,\N,\N,\N,Send gearbox to OEM for gear teeth failure investigation; Historical Sharepoint Solomon Id 361,\N,High,2017-06-29 08:00:00+00,11150,3,2022-08-01 00:00:00+00,1,f,\N,\N
12817,2018-04-12 21:47:17+00,2018-04-18 19:06:37+00,600,\N,\N,\N,Send faulted module to ABB for repair. Add new spare module to SR705; Historical Sharepoint Solomon Id 450,\N,High,2017-07-13 08:00:00+00,9837,3,2022-08-01 00:00:00+00,1,f,\N,\N
12715,2018-04-12 21:44:14+00,2018-04-18 19:06:29+00,612,\N,\N,\N,Send failed teeth to ALS for analysis.; Historical Sharepoint Solomon Id 310,\N,High,2017-09-17 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12943,2018-04-12 21:52:25+00,2018-04-18 19:06:04+00,656,\N,\N,\N,Send failed splice to Technibelt for failure analysis; Historical Sharepoint Solomon Id 686,\N,High,2018-01-10 08:00:00+00,13575,3,2022-08-01 00:00:00+00,1,f,\N,\N
12751,2018-04-12 21:44:41+00,2018-04-18 19:05:52+00,575,\N,\N,\N,Send failed gearbox to OEM for strip investigation.; Historical Sharepoint Solomon Id 358,\N,High,2017-04-19 08:00:00+00,11150,3,2022-08-01 00:00:00+00,1,f,\N,\N
12692,2018-04-12 21:43:15+00,2018-04-18 19:05:40+00,549,\N,\N,\N,Send failed bolts/ringfeders away for failure analysis; Historical Sharepoint Solomon Id 278,\N,High,2017-02-06 08:00:00+00,9991,3,2022-08-01 00:00:00+00,1,f,\N,\N
12907,2018-04-12 21:51:47+00,2018-04-18 19:05:25+00,647,\N,\N,\N,Send 2 X fluid couplings to Brevini for refurbishment / replacement.; Historical Sharepoint Solomon Id 642,\N,High,2017-11-09 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12920,2018-04-12 21:52:07+00,2018-04-18 19:05:00+00,651,\N,\N,\N,Review Wiper Maintenance Strategy; Historical Sharepoint Solomon Id 662,\N,High,2017-12-30 08:00:00+00,3641,3,2022-08-01 00:00:00+00,1,f,\N,\N
12852,2018-04-12 21:48:58+00,2018-04-18 19:04:49+00,612,\N,\N,\N,Review welding QAQC procedures; Historical Sharepoint Solomon Id 500,\N,High,2017-09-21 08:00:00+00,14157,3,2022-08-01 00:00:00+00,1,f,\N,\N
12851,2018-04-12 21:48:57+00,2018-04-18 19:04:42+00,612,\N,\N,\N,Review weld procedurebased on ALS findings; Historical Sharepoint Solomon Id 499,\N,High,2017-12-29 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12784,2018-04-12 21:46:16+00,2018-04-18 19:04:33+00,588,\N,\N,\N,Review the process that approved bringing the screen back on line without changing critical panels.; Historical Sharepoint Solomon Id 400,\N,High,2017-09-03 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12905,2018-04-12 21:51:46+00,2018-04-18 19:04:10+00,647,\N,\N,\N,Review spares requirements.; Historical Sharepoint Solomon Id 640,\N,High,2017-11-08 08:00:00+00,6515,3,2022-08-01 00:00:00+00,1,f,\N,\N
12812,2018-04-12 21:47:10+00,2018-04-18 19:04:03+00,599,\N,\N,\N,Review spare parts in SAP for all dust extraction systems.; Historical Sharepoint Solomon Id 444,\N,High,2017-07-29 08:00:00+00,6515,3,2022-08-01 00:00:00+00,1,f,\N,\N
12837,2018-04-12 21:48:44+00,2018-04-18 19:03:43+00,612,\N,\N,\N,Review sizer maintenance strategy; Historical Sharepoint Solomon Id 484,\N,High,2017-09-03 08:00:00+00,11150,3,2022-08-01 00:00:00+00,1,f,\N,\N
12857,2018-04-12 21:49:02+00,2018-04-18 19:03:33+00,621,\N,\N,\N,Review SAP material descriptions to reflect adequate information for correctly identify the material specifications for the coupling.<br>; Historical Sharepoint Solomon Id 509,\N,High,2018-02-14 08:00:00+00,6515,3,2022-08-01 00:00:00+00,1,f,\N,\N
12954,2018-04-12 21:53:02+00,2018-04-18 19:03:17+00,663,\N,\N,\N,Review Sample Cutter Maintenance Strategy; Historical Sharepoint Solomon Id 703,\N,High,2018-01-29 08:00:00+00,3641,3,2022-08-01 00:00:00+00,1,f,\N,\N
12728,2018-04-12 21:44:26+00,2018-04-18 19:03:04+00,564,\N,\N,\N,Review replacement PM02; Historical Sharepoint Solomon Id 334,\N,High,2017-09-29 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12716,2018-04-12 21:44:20+00,2018-04-18 19:02:54+00,560,\N,\N,\N,"Review QA/QC during shutdowns, ITP; Historical Sharepoint Solomon Id 322",\N,High,2017-04-14 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12731,2018-04-12 21:44:28+00,2018-04-18 19:02:29+00,564,\N,\N,\N,Review Port stockpiles lengths to Kings; Historical Sharepoint Solomon Id 337,\N,High,2017-04-29 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12730,2018-04-12 21:44:28+00,2018-04-18 19:01:29+00,564,\N,\N,\N,Review piping connections with Cavotec for reduced loading; Historical Sharepoint Solomon Id 336,\N,High,2017-04-29 08:00:00+00,11150,3,2022-08-01 00:00:00+00,1,f,\N,\N
12933,2018-04-12 21:52:15+00,2018-04-18 19:00:22+00,654,\N,\N,\N,Remove CG-657 (3088135) & Composite Brush Holders (3087895) From Solomon Warehouse; Historical Sharepoint Solomon Id 675,\N,High,2017-10-30 08:00:00+00,14151,3,2022-08-01 00:00:00+00,1,f,\N,\N
12675,2018-04-12 21:42:12+00,2018-04-18 18:59:24+00,543,\N,\N,\N,Review maintenance plans for current pump for preventative maintenance; Historical Sharepoint Solomon Id 250,\N,High,2017-06-29 08:00:00+00,11150,3,2022-08-01 00:00:00+00,1,f,\N,\N
12670,2018-04-12 21:42:10+00,2018-04-18 18:59:10+00,541,\N,\N,\N,Source replacement impact frames and H&B frame; Historical Sharepoint Solomon Id 245,\N,High,2017-01-17 08:00:00+00,11150,3,2022-08-01 00:00:00+00,1,f,\N,\N
12671,2018-04-12 21:42:10+00,2018-04-18 18:58:59+00,541,\N,\N,\N,Review RCA-85-2016 actions; Historical Sharepoint Solomon Id 246,\N,High,2017-01-08 08:00:00+00,11150,3,2022-08-01 00:00:00+00,1,f,\N,\N
12832,2018-04-12 21:48:31+00,2018-04-18 18:57:27+00,608,\N,\N,\N,Review logic to start stop hydro pack; Historical Sharepoint Solomon Id 475,\N,High,2017-08-05 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12957,2018-04-12 21:53:04+00,2018-04-18 18:57:07+00,663,\N,\N,\N,Review Inspection SWI; Historical Sharepoint Solomon Id 706,\N,High,2018-04-29 08:00:00+00,3641,3,2022-08-01 00:00:00+00,1,f,\N,\N
12732,2018-04-12 21:44:29+00,2018-04-18 18:56:42+00,564,\N,\N,\N,Review designs and practices across all sites; Historical Sharepoint Solomon Id 338,\N,High,2017-04-29 08:00:00+00,11150,3,2022-08-01 00:00:00+00,1,f,\N,\N
12917,2018-04-12 21:52:00+00,2018-04-18 18:56:13+00,651,\N,\N,\N,Review crusher rebuild reports; Historical Sharepoint Solomon Id 658,\N,High,2017-12-21 08:00:00+00,3641,3,2022-08-01 00:00:00+00,1,f,\N,\N
12794,2018-04-12 21:46:29+00,2018-04-18 18:55:51+00,591,\N,\N,\N,Review cleaning of strainers strategy in SAP for PU526 Geho discharge valve failure; Historical Sharepoint Solomon Id 411,\N,High,2017-08-29 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12668,2018-04-12 21:42:09+00,2018-04-18 18:55:28+00,541,\N,\N,\N,Review bringing H&B frame/impact frame works forward to Jan shut; Historical Sharepoint Solomon Id 243,\N,High,2017-01-08 08:00:00+00,11150,3,2022-08-01 00:00:00+00,1,f,\N,\N
12956,2018-04-12 21:53:03+00,2018-04-18 18:54:43+00,663,\N,\N,\N,Review and recommend spares levels; Historical Sharepoint Solomon Id 705,\N,High,2018-01-29 08:00:00+00,3641,3,2022-08-01 00:00:00+00,1,f,\N,\N
12721,2018-04-12 21:44:23+00,2018-04-18 18:54:30+00,561,\N,\N,\N,Review and implement new strategy for storing of critical spares; Historical Sharepoint Solomon Id 327,\N,High,2017-03-16 08:00:00+00,9837,3,2022-08-01 00:00:00+00,1,f,\N,\N
12820,2018-04-12 21:47:19+00,2018-04-18 18:54:20+00,600,\N,\N,\N,Review &amp; update existing process for isolating 690V VSDs.<br>Isolation can be performed by locking out ACB switches.; Historical Sharepoint Solomon Id 453,\N,High,2017-09-19 08:00:00+00,9837,3,2022-08-01 00:00:00+00,1,f,\N,\N
12864,2018-04-12 21:49:20+00,2018-04-18 18:54:03+00,624,\N,\N,\N,Re-review fluid coupling levels for 450kW drives; Historical Sharepoint Solomon Id 521,\N,High,2017-10-25 08:00:00+00,13575,3,2022-08-01 00:00:00+00,1,f,\N,\N
12834,2018-04-12 21:48:38+00,2018-04-18 18:53:47+00,609,\N,\N,\N,Replace pulley in Sep shutdown while replacing the belt; Historical Sharepoint Solomon Id 479,\N,High,2017-09-29 08:00:00+00,14170,3,2022-08-01 00:00:00+00,1,f,\N,\N
12871,2018-04-12 21:49:24+00,2018-04-18 18:53:30+00,624,\N,\N,\N,Replace fusible switch with new resettable non-contact sensor; Historical Sharepoint Solomon Id 528,\N,High,2018-02-28 08:00:00+00,5302,3,2022-08-01 00:00:00+00,1,f,\N,\N
12802,2018-04-12 21:46:49+00,2018-04-18 18:53:13+00,594,\N,\N,\N,Replace bolts on all couplings in July shutdown; Historical Sharepoint Solomon Id 427,\N,High,2017-07-06 08:00:00+00,11150,3,2022-08-01 00:00:00+00,1,f,\N,\N
12840,2018-04-12 21:48:52+00,2018-04-18 18:53:06+00,614,\N,\N,\N,Replace all worn out cloth rollers in next available opportunity; Historical Sharepoint Solomon Id 488,\N,High,2017-10-09 08:00:00+00,14157,3,2022-08-01 00:00:00+00,1,f,\N,\N
12909,2018-04-12 21:51:48+00,2018-04-18 18:52:52+00,648,\N,\N,\N,Repair terminal box support bracket; Historical Sharepoint Solomon Id 644,\N,High,2017-11-02 08:00:00+00,9837,3,2022-08-01 00:00:00+00,1,f,\N,\N
12714,2018-04-12 21:44:13+00,2018-04-18 18:52:39+00,556,\N,\N,\N,Remove button from Scada and have operations use auto relocations instead.; Historical Sharepoint Solomon Id 309,\N,High,2017-02-16 08:00:00+00,5268,3,2022-08-01 00:00:00+00,1,f,\N,\N
12688,2018-04-12 21:42:51+00,2018-04-18 18:52:29+00,546,\N,\N,\N,Relocate cloth tearing proxy to best location; Historical Sharepoint Solomon Id 267,\N,High,2017-12-30 08:00:00+00,13238,3,2022-08-01 00:00:00+00,1,f,\N,\N
12899,2018-04-12 21:51:43+00,2018-04-18 18:52:04+00,647,\N,\N,\N,Reinstate PCS code; Historical Sharepoint Solomon Id 634,\N,High,2017-11-09 08:00:00+00,6492,3,2022-08-01 00:00:00+00,1,f,\N,\N
12773,2018-04-12 21:46:10+00,2018-04-18 18:51:50+00,585,\N,\N,\N,Refurbishment scope to be reviewed and QA/QC requirements; Historical Sharepoint Solomon Id 389,\N,High,2017-08-29 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12704,2018-04-12 21:43:44+00,2018-04-18 18:51:36+00,553,\N,\N,\N,Re-direct CV706 VSD exhaust fan which is exhausting toward the air condition suction; Historical Sharepoint Solomon Id 294,\N,High,2017-03-02 08:00:00+00,9837,3,2022-08-01 00:00:00+00,1,f,\N,\N
12749,2018-04-12 21:44:40+00,2018-04-18 18:51:26+00,574,\N,\N,\N,Redesign Liner locating fasteners with countersunk bolts and eliminate the use of welded studs design for all equipment wear liners of both Crushing Hubs; Historical Sharepoint Solomon Id 356,\N,High,2017-07-09 08:00:00+00,11150,3,2022-08-01 00:00:00+00,1,f,\N,\N
12796,2018-04-12 21:46:37+00,2018-04-18 18:51:17+00,591,\N,\N,\N,"Record information, take photos when cleaning strainers; Historical Sharepoint Solomon Id 414",\N,High,2017-06-29 08:00:00+00,14157,3,2022-08-01 00:00:00+00,1,f,\N,\N
12903,2018-04-12 21:51:45+00,2018-04-18 18:49:22+00,647,\N,\N,\N,Provide info to ACE currently compiling SWI’s.; Historical Sharepoint Solomon Id 638,\N,High,2017-11-10 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12884,2018-04-12 21:50:07+00,2018-04-18 18:49:11+00,636,\N,\N,\N,Privide feedback to HES; Historical Sharepoint Solomon Id 548,\N,High,2017-04-05 08:00:00+00,5086,3,2022-08-01 00:00:00+00,1,f,\N,\N
12701,2018-04-12 21:43:42+00,2018-04-18 18:48:34+00,553,\N,\N,\N,PCS to review air-conditional monitoring so that to provide early indication prior to fault; Historical Sharepoint Solomon Id 291,\N,High,2017-03-02 08:00:00+00,6492,3,2022-08-01 00:00:00+00,1,f,\N,\N
12831,2018-04-12 21:48:30+00,2018-04-18 18:47:43+00,608,\N,\N,\N,Obtain MDR for assembly from AFKOS for CRC305 Excessive Vibrations; Historical Sharepoint Solomon Id 474,\N,High,2017-08-19 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12830,2018-04-12 21:48:25+00,2018-04-18 18:47:35+00,608,\N,\N,\N,Obtain MDR for assembly from AFKOS; Historical Sharepoint Solomon Id 472,\N,High,2017-08-29 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12901,2018-04-12 21:51:44+00,2018-04-18 18:47:17+00,647,\N,\N,\N,Obtain and review Inspection and Test Plan from ThyssenKrupp (TK) for gearbox replacement.; Historical Sharepoint Solomon Id 636,\N,High,2017-11-10 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12800,2018-04-12 21:46:39+00,2018-04-18 18:47:07+00,592,\N,\N,\N,Modify similar gearboxes bearing lubrication from “Submerged Splash Lubrication” to a “Pressure Lubricating system”; Historical Sharepoint Solomon Id 418,\N,High,2017-07-30 08:00:00+00,14170,3,2022-08-01 00:00:00+00,1,f,\N,\N
12712,2018-04-12 21:44:09+00,2018-04-18 18:46:59+00,556,\N,\N,\N,Modify Logic to have an operator selection in wet conditions to <br>stack away from the canyon edges (both sides); Historical Sharepoint Solomon Id 307,\N,High,2017-02-16 08:00:00+00,5268,3,2022-08-01 00:00:00+00,1,f,\N,\N
12887,2018-04-12 21:50:10+00,2018-04-18 18:46:49+00,643,\N,\N,\N,Modify cap weld arrangement to provide additional strength and wear resistance; Historical Sharepoint Solomon Id 554,\N,High,2017-06-09 08:00:00+00,13575,3,2022-08-01 00:00:00+00,1,f,\N,\N
12748,2018-04-12 21:44:39+00,2018-04-18 18:46:21+00,573,\N,\N,\N,Maintain Primary and Secondary sizers to prevent oversize rocks getting in to COS; Historical Sharepoint Solomon Id 355,\N,High,2017-04-29 08:00:00+00,14157,3,2022-08-01 00:00:00+00,1,f,\N,\N
12873,2018-04-12 21:49:28+00,2018-04-18 18:46:15+00,627,\N,\N,\N,"Longer Term Solution - Implement an improved coffin box plate design, possibly raised to relocate it out of the line of fire; Historical Sharepoint Solomon Id 537",\N,High,2017-11-29 08:00:00+00,3641,3,2022-08-01 00:00:00+00,1,f,\N,\N
12782,2018-04-12 21:46:15+00,2018-04-18 18:45:34+00,588,\N,\N,\N,Investigate why such a large number of panels needed to be changed out at midlife of screen?; Historical Sharepoint Solomon Id 398,\N,High,2017-09-29 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12783,2018-04-12 21:46:16+00,2018-04-18 18:45:21+00,588,\N,\N,\N,Investigate whether postponing of breaker bar maintenance had an effect on panel wear?; Historical Sharepoint Solomon Id 399,\N,High,2017-07-29 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
12863,2018-04-12 21:49:19+00,2018-04-18 18:45:12+00,624,\N,\N,\N,Investigate the installation of encoders on the drive motors; Historical Sharepoint Solomon Id 520,\N,High,2017-10-25 08:00:00+00,5302,3,2022-08-01 00:00:00+00,1,f,\N,\N
12775,2018-04-12 21:46:11+00,2018-04-18 18:45:06+00,585,\N,\N,\N,Investigate testing of exciters and plug settings; Historical Sharepoint Solomon Id 391,\N,High,2017-09-29 08:00:00+00,14090,3,2022-08-01 00:00:00+00,1,f,\N,\N
